golden_team_id,src_a_id,src_b_id,src_c_id
GT0003793,SRA0003418,,SRC0001920
GT0003794,SRA0003419,SRB0002940,SRC0001921
GT0003795,SRA0003420,SRB0002941,SRC0001922
GT0003796,SRA0003421,SRB0002942,SRC0001923
GT0003797,SRA0003422,SRB0002943,SRC0001924
GT0003798,SRA0003423,SRB0002944,SRC0001925
GT0003799,SRA0003424,,SRC0001926
GT0003800,,SRB0002945,SRC0001927
GT0003801,SRA0003425,,
GT0003802,SRA0003426,SRB0002946,SRC0001928
GT0003803,SRA0003427,SRB0002947,
GT0003804,SRA0003428,,SRC0001929
GT0003805,SRA0003429,SRB0002948,SRC0001930
GT0003806,SRA0003430,SRB0002949,SRC0001931
GT0003807,SRA0003431,SRB0002950,SRC0001932
GT0003808,SRA0003432,SRB0002951,
GT0003809,SRA0003433,SRB0002952,SRC0001933
GT0003810,SRA0003434,,SRC0001934
GT0003811,SRA0003435,,SRC0001935
GT0003812,,,SRC0001936
GT0003813,SRA0003436,SRB0002953,SRC0001937
GT0003814,SRA0003437,SRB0002954,
GT0003815,SRA0003438,SRB0002955,SRC0001938
GT0003816,SRA0003439,SRB0002956,SRC0001939
GT0003817,SRA0003440,SRB0002957,
GT0003818,SRA0003441,,SRC0001940
GT0003819,SRA0003442,SRB0002958,SRC0001941
GT0003820,SRA0003443,SRB0002959,
GT0003821,SRA0003444,SRB0002960,SRC0001942
GT0003822,SRA0003445,SRB0002961,
GT0003823,SRA0003446,,
GT0003824,SRA0003447,SRB0002962,
GT0003825,SRA0003448,SRB0002963,
GT0003826,SRA0003449,SRB0002964,SRC0001943
GT0003827,SRA0003450,SRB0002965,
GT0003828,SRA0003451,SRB0002966,SRC0001944
GT0003829,SRA0003452,SRB0002967,
GT0003830,SRA0003453,,SRC0001945
GT0003831,SRA0003454,,SRC0001946
GT0003832,SRA0003455,SRB0002968,SRC0001947
GT0003833,SRA0003456,,
GT0003834,SRA0003457,SRB0002969,
GT0003835,SRA0003458,SRB0002970,SRC0001948
GT0003836,SRA0003459,SRB0002971,
GT0003837,SRA0003460,SRB0002972,
GT0003838,SRA0003461,SRB0002973,
GT0003839,SRA0003462,SRB0002974,
GT0003840,SRA0003463,SRB0002975,
GT0003841,SRA0003464,SRB0002976,
GT0003842,SRA0003465,,
GT0003843,SRA0003466,,
GT0003844,SRA0003467,SRB0002977,
GT0003845,SRA0003468,SRB0002978,SRC0001949
GT0003846,SRA0003469,,SRC0001950
GT0003847,SRA0003470,SRB0002979,SRC0001951
GT0003848,SRA0003471,,SRC0001952
GT0003849,,SRB0002980,SRC0001953
GT0003850,SRA0003472,SRB0002981,SRC0001954
GT0003851,SRA0003473,SRB0002982,
GT0003852,SRA0003474,SRB0002983,SRC0001955
GT0003853,SRA0003475,SRB0002984,SRC0001956
GT0003854,,,SRC0001957
GT0003855,SRA0003476,SRB0002985,
GT0003856,SRA0003477,SRB0002986,SRC0001958
GT0003857,SRA0003478,SRB0002987,
GT0003858,SRA0003479,SRB0002988,SRC0001959
GT0003859,SRA0003480,,SRC0001960
GT0003860,SRA0003481,SRB0002989,SRC0001961
GT0003861,SRA0003482,SRB0002990,SRC0001962
GT0003862,SRA0003483,SRB0002991,
GT0003863,SRA0003484,,SRC0001963
GT0003864,,SRB0002992,SRC0001964
GT0003865,SRA0003485,SRB0002993,
GT0003866,SRA0003486,SRB0002994,
GT0003867,SRA0003487,SRB0002995,SRC0001965
GT0003868,SRA0003488,SRB0002996,SRC0001966
GT0003869,,SRB0002997,
GT0003870,,SRB0002998,SRC0001967
GT0003871,SRA0003489,SRB0002999,SRC0001968
GT0003872,SRA0003490,SRB0003000,SRC0001969
GT0003873,SRA0003491,SRB0003001,
GT0003874,SRA0003492,SRB0003002,
GT0003875,SRA0003493,SRB0003003,SRC0001970
GT0003876,SRA0003494,SRB0003004,
GT0003877,SRA0003495,SRB0003005,
GT0003878,SRA0003496,SRB0003006,SRC0001971
GT0003879,SRA0003497,,
GT0003880,SRA0003498,,
GT0003881,SRA0003499,SRB0003007,
GT0003882,SRA0003500,SRB0003008,
GT0003883,SRA0003501,SRB0003009,SRC0001972
GT0003884,,SRB0003010,
GT0003885,SRA0003502,SRB0003011,
GT0003886,SRA0003503,SRB0003012,
GT0003887,,SRB0003013,SRC0001973
GT0003888,SRA0003504,,SRC0001974
GT0003889,SRA0003505,SRB0003014,SRC0001975
GT0003890,SRA0003506,,SRC0001976
GT0003891,SRA0003507,,SRC0001977
GT0003892,SRA0003508,SRB0003015,
GT0003893,SRA0003509,SRB0003016,SRC0001978
GT0003894,,SRB0003017,SRC0001979
GT0003895,SRA0003510,SRB0003018,
GT0003896,SRA0003511,,
GT0003897,SRA0003512,SRB0003019,SRC0001980
GT0003898,SRA0003513,SRB0003020,
GT0003899,SRA0003514,SRB0003021,
GT0003900,SRA0003515,SRB0003022,
GT0003901,,SRB0003023,SRC0001981
GT0003902,SRA0003516,SRB0003024,
GT0003903,SRA0003517,SRB0003025,SRC0001982
GT0003904,SRA0003518,SRB0003026,
GT0003905,SRA0003519,SRB0003027,SRC0001983
GT0003906,SRA0003520,SRB0003028,
GT0003907,SRA0003521,SRB0003029,
GT0003908,SRA0003522,SRB0003030,
GT0003909,SRA0003523,SRB0003031,SRC0001984
GT0003910,SRA0003524,SRB0003032,
GT0003911,SRA0003525,,
GT0003912,SRA0003526,,
GT0003913,SRA0003527,SRB0003033,
GT0003914,SRA0003528,SRB0003034,
GT0003915,SRA0003529,SRB0003035,SRC0001985
GT0003916,SRA0003530,SRB0003036,
GT0003917,SRA0003531,SRB0003037,SRC0001986
GT0003918,SRA0003532,,
GT0003919,,SRB0003038,
GT0003920,SRA0003533,SRB0003039,SRC0001987
GT0003921,SRA0003534,SRB0003040,
GT0003922,SRA0003535,SRB0003041,
GT0003923,SRA0003536,SRB0003042,
GT0003924,SRA0003537,SRB0003043,SRC0001988
GT0003925,SRA0003538,SRB0003044,
GT0003926,SRA0003539,SRB0003045,
GT0003927,,SRB0003046,SRC0001989
GT0003928,SRA0003540,SRB0003047,SRC0001990
GT0003929,,,
GT0003930,SRA0003541,,
GT0003931,,SRB0003048,
GT0003932,SRA0003542,,
GT0003933,SRA0003543,SRB0003049,SRC0001991
GT0003934,,SRB0003050,SRC0001992
GT0003935,SRA0003544,SRB0003051,SRC0001993
GT0003936,SRA0003545,SRB0003052,
GT0003937,,SRB0003053,
GT0003938,SRA0003546,SRB0003054,SRC0001994
GT0003939,SRA0003547,SRB0003055,
GT0003940,SRA0003548,SRB0003056,SRC0001995
GT0003941,SRA0003549,SRB0003057,SRC0001996
GT0003942,,SRB0003058,SRC0001997
GT0003943,SRA0003550,SRB0003059,
GT0003944,SRA0003551,,
GT0003945,SRA0003552,SRB0003060,
GT0003946,SRA0003553,SRB0003061,
GT0003947,SRA0003554,,SRC0001998
GT0003948,SRA0003555,SRB0003062,
GT0003949,SRA0003556,SRB0003063,SRC0001999
GT0003950,SRA0003557,SRB0003064,SRC0002000
GT0003951,SRA0003558,SRB0003065,SRC0002001
GT0003952,SRA0003559,SRB0003066,
GT0003953,,SRB0003067,
GT0003954,SRA0003560,SRB0003068,
GT0003955,SRA0003561,SRB0003069,SRC0002002
GT0003956,SRA0003562,,
GT0003957,,SRB0003070,
GT0003958,SRA0003563,SRB0003071,
GT0003959,SRA0003564,SRB0003072,
GT0003960,SRA0003565,SRB0003073,SRC0002003
GT0003961,SRA0003566,SRB0003074,
GT0003962,SRA0003567,,
GT0003963,SRA0003568,,SRC0002004
GT0003964,SRA0003569,SRB0003075,SRC0002005
GT0003965,SRA0003570,SRB0003076,SRC0002006
GT0003966,SRA0003571,SRB0003077,SRC0002007
GT0003967,SRA0003572,SRB0003078,
GT0003968,SRA0003573,,SRC0002008
GT0003969,SRA0003574,,SRC0002009
GT0003970,SRA0003575,SRB0003079,SRC0002010
GT0003971,SRA0003576,SRB0003080,
GT0003972,SRA0003577,SRB0003081,
GT0003973,SRA0003578,SRB0003082,SRC0002011
GT0003974,SRA0003579,,SRC0002012
GT0003975,SRA0003580,SRB0003083,
GT0003976,SRA0003581,SRB0003084,SRC0002013
GT0003977,SRA0003582,SRB0003085,SRC0002014
GT0003978,SRA0003583,,
GT0003979,SRA0003584,,SRC0002015
GT0003980,SRA0003585,,
GT0003981,SRA0003586,SRB0003086,SRC0002016
GT0003982,,SRB0003087,SRC0002017
GT0003983,SRA0003587,,
GT0003984,SRA0003588,SRB0003088,
GT0003985,SRA0003589,SRB0003089,
GT0003986,SRA0003590,SRB0003090,
GT0003987,SRA0003591,SRB0003091,SRC0002018
GT0003988,SRA0003592,,SRC0002019
GT0003989,SRA0003593,SRB0003092,SRC0002020
GT0003990,SRA0003594,,SRC0002021
GT0003991,SRA0003595,SRB0003093,SRC0002022
GT0003992,SRA0003596,SRB0003094,
GT0003993,SRA0003597,SRB0003095,
GT0003994,SRA0003598,SRB0003096,
GT0003995,SRA0003599,SRB0003097,
GT0003996,SRA0003600,SRB0003098,
GT0003997,SRA0003601,SRB0003099,
GT0003998,SRA0003602,SRB0003100,SRC0002023
GT0003999,SRA0003603,SRB0003101,SRC0002024
GT0004000,SRA0003604,SRB0003102,SRC0002025
GT0004001,SRA0003605,SRB0003103,SRC0002026
GT0004002,SRA0003606,SRB0003104,SRC0002027
GT0004003,SRA0003607,SRB0003105,SRC0002028
GT0004004,SRA0003608,SRB0003106,SRC0002029
GT0004005,,,SRC0002030
GT0004006,,SRB0003107,SRC0002031
GT0004007,SRA0003609,,
GT0004008,SRA0003610,SRB0003108,SRC0002032
GT0004009,,SRB0003109,
GT0004010,SRA0003611,,
GT0004011,SRA0003612,SRB0003110,SRC0002033
GT0004012,SRA0003613,,SRC0002034
GT0004013,,SRB0003111,
GT0004014,SRA0003614,SRB0003112,
GT0004015,SRA0003615,SRB0003113,
GT0004016,SRA0003616,SRB0003114,SRC0002035
GT0004017,SRA0003617,SRB0003115,
GT0004018,SRA0003618,SRB0003116,SRC0002036
GT0004019,SRA0003619,,SRC0002037
GT0004020,SRA0003620,,SRC0002038
GT0004021,,SRB0003117,SRC0002039
GT0004022,SRA0003621,SRB0003118,SRC0002040
GT0004023,SRA0003622,SRB0003119,
GT0004024,,SRB0003120,SRC0002041
GT0004025,SRA0003623,SRB0003121,
GT0004026,SRA0003624,SRB0003122,SRC0002042
GT0004027,SRA0003625,,
GT0004028,SRA0003626,SRB0003123,
GT0004029,,,
GT0004030,,SRB0003124,
GT0004031,SRA0003627,,SRC0002043
GT0004032,SRA0003628,,SRC0002044
GT0004033,SRA0003629,SRB0003125,
GT0004034,,SRB0003126,SRC0002045
GT0004035,SRA0003630,SRB0003127,
GT0004036,SRA0003631,SRB0003128,SRC0002046
GT0004037,,SRB0003129,
GT0004038,SRA0003632,SRB0003130,
GT0004039,SRA0003633,,SRC0002047
GT0004040,SRA0003634,SRB0003131,
GT0004041,,,SRC0002048
GT0004042,SRA0003635,SRB0003132,
GT0004043,SRA0003636,SRB0003133,SRC0002049
GT0004044,SRA0003637,,SRC0002050
GT0004045,SRA0003638,SRB0003134,
GT0004046,SRA0003639,SRB0003135,
GT0004047,SRA0003640,,
GT0004048,SRA0003641,SRB0003136,SRC0002051
GT0004049,SRA0003642,SRB0003137,
GT0004050,SRA0003643,SRB0003138,
GT0004051,SRA0003644,SRB0003139,
GT0004052,SRA0003645,,SRC0002052
GT0004053,SRA0003646,SRB0003140,
GT0004054,SRA0003647,SRB0003141,
GT0004055,SRA0003648,SRB0003142,SRC0002053
GT0004056,SRA0003649,SRB0003143,SRC0002054
GT0004057,SRA0003650,SRB0003144,
GT0004058,SRA0003651,SRB0003145,SRC0002055
GT0004059,SRA0003652,SRB0003146,SRC0002056
GT0004060,SRA0003653,SRB0003147,
GT0004061,,SRB0003148,
GT0004062,SRA0003654,SRB0003149,
GT0004063,SRA0003655,,
GT0004064,SRA0003656,SRB0003150,SRC0002057
GT0004065,,SRB0003151,SRC0002058
GT0004066,SRA0003657,,SRC0002059
GT0004067,SRA0003658,SRB0003152,
GT0004068,SRA0003659,SRB0003153,SRC0002060
GT0004069,SRA0003660,,SRC0002061
GT0004070,SRA0003661,SRB0003154,SRC0002062
GT0004071,SRA0003662,SRB0003155,
GT0004072,SRA0003663,SRB0003156,SRC0002063
GT0004073,SRA0003664,SRB0003157,
GT0004074,SRA0003665,SRB0003158,SRC0002064
GT0004075,SRA0003666,,
GT0004076,SRA0003667,SRB0003159,
GT0004077,SRA0003668,SRB0003160,SRC0002065
GT0004078,SRA0003669,SRB0003161,
GT0004079,SRA0003670,SRB0003162,
GT0004080,SRA0003671,SRB0003163,
GT0004081,SRA0003672,SRB0003164,
GT0004082,SRA0003673,SRB0003165,
GT0004083,SRA0003674,SRB0003166,
GT0004084,SRA0003675,SRB0003167,
GT0004085,SRA0003676,,SRC0002066
GT0004086,SRA0003677,SRB0003168,SRC0002067
GT0004087,SRA0003678,,SRC0002068
GT0004088,SRA0003679,SRB0003169,SRC0002069
GT0004089,SRA0003680,SRB0003170,SRC0002070
GT0004090,,SRB0003171,SRC0002071
GT0004091,,,
GT0004092,SRA0003681,SRB0003172,
GT0004093,SRA0003682,,
GT0004094,SRA0003683,SRB0003173,
GT0004095,SRA0003684,SRB0003174,
GT0004096,SRA0003685,SRB0003175,SRC0002072
GT0004097,SRA0003686,SRB0003176,SRC0002073
GT0004098,SRA0003687,SRB0003177,
GT0004099,SRA0003688,SRB0003178,SRC0002074
GT0004100,SRA0003689,SRB0003179,SRC0002075
GT0004101,SRA0003690,SRB0003180,SRC0002076
GT0004102,SRA0003691,,
GT0004103,SRA0003692,SRB0003181,SRC0002077
GT0004104,SRA0003693,SRB0003182,SRC0002078
GT0004105,SRA0003694,SRB0003183,SRC0002079
GT0004106,SRA0003695,SRB0003184,
GT0004107,SRA0003696,SRB0003185,
GT0004108,SRA0003697,,
GT0004109,SRA0003698,SRB0003186,
GT0004110,SRA0003699,SRB0003187,
GT0004111,SRA0003700,SRB0003188,
GT0004112,,SRB0003189,
GT0004113,SRA0003701,,
GT0004114,,,SRC0002080
GT0004115,SRA0003702,SRB0003190,SRC0002081
GT0004116,SRA0003703,SRB0003191,
GT0004117,SRA0003704,SRB0003192,SRC0002082
GT0004118,SRA0003705,SRB0003193,SRC0002083
GT0004119,SRA0003706,SRB0003194,SRC0002084
GT0004120,SRA0003707,,
GT0004121,SRA0003708,SRB0003195,SRC0002085
GT0004122,,SRB0003196,SRC0002086
GT0004123,SRA0003709,,SRC0002087
GT0004124,SRA0003710,SRB0003197,
GT0004125,SRA0003711,SRB0003198,SRC0002088
GT0004126,SRA0003712,,
GT0004127,SRA0003713,SRB0003199,
GT0004128,SRA0003714,SRB0003200,SRC0002089
GT0004129,SRA0003715,,
GT0004130,SRA0003716,SRB0003201,
GT0004131,SRA0003717,,SRC0002090
GT0004132,SRA0003718,SRB0003202,SRC0002091
GT0004133,,,SRC0002092
GT0004134,SRA0003719,SRB0003203,
GT0004135,,SRB0003204,SRC0002093
GT0004136,SRA0003720,SRB0003205,SRC0002094
GT0004137,SRA0003721,,
GT0004138,SRA0003722,,SRC0002095
GT0004139,SRA0003723,SRB0003206,SRC0002096
GT0004140,SRA0003724,SRB0003207,
GT0004141,SRA0003725,SRB0003208,SRC0002097
GT0004142,SRA0003726,,SRC0002098
GT0004143,SRA0003727,SRB0003209,SRC0002099
GT0004144,SRA0003728,SRB0003210,SRC0002100
GT0004145,SRA0003729,SRB0003211,
GT0004146,SRA0003730,SRB0003212,
GT0004147,SRA0003731,SRB0003213,
GT0004148,SRA0003732,SRB0003214,
GT0004149,SRA0003733,SRB0003215,
GT0004150,,,SRC0002101
GT0004151,SRA0003734,SRB0003216,
GT0004152,SRA0003735,SRB0003217,SRC0002102
GT0004153,SRA0003736,SRB0003218,
GT0004154,SRA0003737,SRB0003219,
GT0004155,SRA0003738,SRB0003220,SRC0002103
GT0004156,SRA0003739,,
GT0004157,SRA0003740,SRB0003221,SRC0002104
GT0004158,SRA0003741,SRB0003222,SRC0002105
GT0004159,SRA0003742,SRB0003223,SRC0002106
GT0004160,SRA0003743,SRB0003224,SRC0002107
GT0004161,SRA0003744,,SRC0002108
GT0004162,SRA0003745,SRB0003225,
GT0004163,SRA0003746,,SRC0002109
GT0004164,SRA0003747,SRB0003226,SRC0002110
GT0004165,,,
GT0004166,SRA0003748,SRB0003227,SRC0002111
GT0004167,SRA0003749,,
GT0004168,SRA0003750,,SRC0002112
GT0004169,SRA0003751,SRB0003228,
GT0004170,,SRB0003229,SRC0002113
GT0004171,SRA0003752,SRB0003230,SRC0002114
GT0004172,SRA0003753,SRB0003231,
GT0004173,,SRB0003232,
GT0004174,SRA0003754,SRB0003233,
GT0004175,SRA0003755,SRB0003234,SRC0002115
GT0004176,SRA0003756,SRB0003235,SRC0002116
GT0004177,SRA0003757,SRB0003236,
GT0004178,SRA0003758,,
GT0004179,SRA0003759,SRB0003237,SRC0002117
GT0004180,SRA0003760,SRB0003238,
GT0004181,SRA0003761,SRB0003239,SRC0002118
GT0004182,SRA0003762,,SRC0002119
GT0004183,SRA0003763,,SRC0002120
GT0004184,SRA0003764,,
GT0004185,,,
GT0004186,SRA0003765,SRB0003240,
GT0004187,SRA0003766,SRB0003241,SRC0002121
GT0004188,SRA0003767,SRB0003242,
GT0004189,SRA0003768,SRB0003243,
GT0004190,SRA0003769,SRB0003244,SRC0002122
GT0004191,SRA0003770,,SRC0002123
GT0004192,,SRB0003245,
GT0004193,SRA0003771,SRB0003246,SRC0002124
GT0004194,SRA0003772,SRB0003247,
GT0004195,SRA0003773,,SRC0002125
GT0004196,SRA0003774,SRB0003248,SRC0002126
GT0004197,SRA0003775,SRB0003249,
GT0004198,SRA0003776,SRB0003250,
GT0004199,SRA0003777,SRB0003251,SRC0002127
GT0004200,SRA0003778,,SRC0002128
GT0004201,SRA0003779,SRB0003252,
GT0004202,SRA0003780,SRB0003253,
GT0004203,SRA0003781,SRB0003254,
GT0004204,SRA0003782,,SRC0002129
GT0004205,SRA0003783,,SRC0002130
GT0004206,SRA0003784,SRB0003255,
GT0004207,SRA0003785,,SRC0002131
GT0004208,SRA0003786,SRB0003256,
GT0004209,SRA0003787,SRB0003257,
GT0004210,SRA0003788,SRB0003258,SRC0002132
GT0004211,SRA0003789,SRB0003259,SRC0002133
GT0004212,SRA0003790,SRB0003260,SRC0002134
GT0004213,SRA0003791,SRB0003261,
GT0004214,SRA0003792,SRB0003262,
GT0004215,,SRB0003263,
GT0004216,SRA0003793,SRB0003264,SRC0002135
GT0004217,SRA0003794,SRB0003265,
GT0004218,SRA0003795,SRB0003266,
GT0004219,SRA0003796,,
GT0004220,SRA0003797,SRB0003267,SRC0002136
GT0004221,SRA0003798,SRB0003268,SRC0002137
GT0004222,SRA0003799,SRB0003269,
GT0004223,SRA0003800,SRB0003270,SRC0002138
GT0004224,SRA0003801,SRB0003271,SRC0002139
GT0004225,SRA0003802,,
GT0004226,SRA0003803,SRB0003272,SRC0002140
GT0004227,SRA0003804,SRB0003273,SRC0002141
GT0004228,SRA0003805,SRB0003274,
GT0004229,SRA0003806,SRB0003275,
GT0004230,SRA0003807,SRB0003276,
GT0004231,SRA0003808,SRB0003277,
GT0004232,SRA0003809,SRB0003278,
GT0004233,SRA0003810,SRB0003279,
GT0004234,,SRB0003280,
GT0004235,SRA0003811,,SRC0002142
GT0004236,SRA0003812,SRB0003281,
GT0004237,SRA0003813,,SRC0002143
GT0004238,SRA0003814,,
GT0004239,SRA0003815,SRB0003282,
GT0004240,SRA0003816,,SRC0002144
GT0004241,SRA0003817,,SRC0002145
GT0004242,SRA0003818,SRB0003283,SRC0002146
GT0004243,SRA0003819,SRB0003284,
GT0004244,SRA0003820,SRB0003285,SRC0002147
GT0004245,SRA0003821,,SRC0002148
GT0004246,SRA0003822,,SRC0002149
GT0004247,SRA0003823,SRB0003286,SRC0002150
GT0004248,SRA0003824,,
GT0004249,SRA0003825,SRB0003287,SRC0002151
GT0004250,SRA0003826,,
GT0004251,SRA0003827,SRB0003288,
GT0004252,SRA0003828,SRB0003289,
GT0004253,SRA0003829,,
GT0004254,SRA0003830,,
GT0004255,,SRB0003290,SRC0002152
GT0004256,SRA0003831,SRB0003291,SRC0002153
GT0004257,SRA0003832,SRB0003292,
GT0004258,SRA0003833,SRB0003293,SRC0002154
GT0004259,SRA0003834,SRB0003294,
GT0004260,SRA0003835,SRB0003295,
GT0004261,SRA0003836,SRB0003296,SRC0002155
GT0004262,SRA0003837,SRB0003297,SRC0002156
GT0004263,SRA0003838,SRB0003298,
GT0004264,SRA0003839,SRB0003299,SRC0002157
GT0004265,SRA0003840,SRB0003300,SRC0002158
GT0004266,SRA0003841,SRB0003301,
GT0004267,SRA0003842,SRB0003302,SRC0002159
GT0004268,SRA0003843,SRB0003303,
GT0004269,SRA0003844,SRB0003304,
GT0004270,,,SRC0002160
GT0004271,SRA0003845,SRB0003305,
GT0004272,SRA0003846,SRB0003306,SRC0002161
GT0004273,SRA0003847,SRB0003307,SRC0002162
GT0004274,SRA0003848,SRB0003308,
GT0004275,SRA0003849,SRB0003309,SRC0002163
GT0004276,,SRB0003310,SRC0002164
GT0004277,SRA0003850,SRB0003311,
GT0004278,,SRB0003312,
GT0004279,SRA0003851,SRB0003313,SRC0002165
GT0004280,SRA0003852,SRB0003314,SRC0002166
GT0004281,,,
GT0004282,SRA0003853,SRB0003315,
GT0004283,,,
GT0004284,SRA0003854,SRB0003316,SRC0002167
GT0004285,SRA0003855,SRB0003317,
GT0004286,SRA0003856,SRB0003318,SRC0002168
GT0004287,SRA0003857,SRB0003319,SRC0002169
GT0004288,SRA0003858,SRB0003320,SRC0002170
GT0004289,SRA0003859,SRB0003321,
GT0004290,SRA0003860,SRB0003322,
GT0004291,SRA0003861,,SRC0002171
GT0004292,SRA0003862,SRB0003323,SRC0002172
GT0004293,SRA0003863,SRB0003324,SRC0002173
GT0004294,SRA0003864,SRB0003325,SRC0002174
GT0004295,SRA0003865,SRB0003326,
GT0004296,SRA0003866,SRB0003327,
GT0004297,SRA0003867,SRB0003328,SRC0002175
GT0004298,SRA0003868,SRB0003329,SRC0002176
GT0004299,SRA0003869,,SRC0002177
GT0004300,SRA0003870,SRB0003330,SRC0002178
GT0004301,SRA0003871,SRB0003331,SRC0002179
GT0004302,,,SRC0002180
GT0004303,SRA0003872,SRB0003332,
GT0004304,SRA0003873,,
GT0004305,SRA0003874,SRB0003333,
GT0004306,SRA0003875,SRB0003334,
GT0004307,SRA0003876,SRB0003335,
GT0004308,,,SRC0002181
GT0004309,SRA0003877,SRB0003336,SRC0002182
GT0004310,SRA0003878,SRB0003337,SRC0002183
GT0004311,SRA0003879,,
GT0004312,SRA0003880,SRB0003338,SRC0002184
GT0004313,SRA0003881,SRB0003339,SRC0002185
GT0004314,SRA0003882,SRB0003340,
GT0004315,,SRB0003341,
GT0004316,SRA0003883,SRB0003342,
GT0004317,SRA0003884,,SRC0002186
GT0004318,SRA0003885,SRB0003343,SRC0002187
GT0004319,SRA0003886,,
GT0004320,SRA0003887,SRB0003344,
GT0004321,SRA0003888,SRB0003345,
GT0004322,SRA0003889,SRB0003346,
GT0004323,SRA0003890,SRB0003347,SRC0002188
GT0004324,SRA0003891,SRB0003348,SRC0002189
GT0004325,SRA0003892,SRB0003349,SRC0002190
GT0004326,SRA0003893,SRB0003350,SRC0002191
GT0004327,SRA0003894,SRB0003351,SRC0002192
GT0004328,SRA0003895,SRB0003352,SRC0002193
GT0004329,,SRB0003353,SRC0002194
GT0004330,SRA0003896,SRB0003354,
GT0004331,SRA0003897,,
GT0004332,SRA0003898,SRB0003355,SRC0002195
GT0004333,SRA0003899,SRB0003356,
GT0004334,SRA0003900,SRB0003357,SRC0002196
GT0004335,SRA0003901,SRB0003358,
GT0004336,SRA0003902,,SRC0002197
GT0004337,SRA0003903,SRB0003359,
GT0004338,SRA0003904,SRB0003360,
GT0004339,SRA0003905,SRB0003361,
GT0004340,SRA0003906,SRB0003362,SRC0002198
GT0004341,SRA0003907,SRB0003363,
GT0004342,SRA0003908,,
GT0004343,SRA0003909,SRB0003364,SRC0002199
GT0004344,SRA0003910,SRB0003365,
GT0004345,SRA0003911,SRB0003366,SRC0002200
GT0004346,SRA0003912,SRB0003367,SRC0002201
GT0004347,SRA0003913,,
GT0004348,SRA0003914,SRB0003368,SRC0002202
GT0004349,SRA0003915,,SRC0002203
GT0004350,SRA0003916,SRB0003369,SRC0002204
GT0004351,SRA0003917,SRB0003370,SRC0002205
GT0004352,,SRB0003371,
GT0004353,SRA0003918,SRB0003372,SRC0002206
GT0004354,SRA0003919,SRB0003373,SRC0002207
GT0004355,SRA0003920,SRB0003374,
GT0004356,SRA0003921,SRB0003375,
GT0004357,SRA0003922,SRB0003376,SRC0002208
GT0004358,SRA0003923,SRB0003377,
GT0004359,SRA0003924,,
GT0004360,SRA0003925,,
GT0004361,SRA0003926,,SRC0002209
GT0004362,SRA0003927,SRB0003378,
GT0004363,SRA0003928,SRB0003379,
GT0004364,,SRB0003380,
GT0004365,SRA0003929,SRB0003381,SRC0002210
GT0004366,SRA0003930,SRB0003382,SRC0002211
GT0004367,SRA0003931,SRB0003383,
GT0004368,SRA0003932,SRB0003384,
GT0004369,SRA0003933,SRB0003385,SRC0002212
GT0004370,SRA0003934,SRB0003386,SRC0002213
GT0004371,SRA0003935,SRB0003387,SRC0002214
GT0004372,SRA0003936,,SRC0002215
GT0004373,SRA0003937,SRB0003388,SRC0002216
GT0004374,,,
GT0004375,,,
GT0004376,SRA0003938,SRB0003389,SRC0002217
GT0004377,SRA0003939,SRB0003390,SRC0002218
GT0004378,SRA0003940,SRB0003391,
GT0004379,SRA0003941,SRB0003392,SRC0002219
GT0004380,,SRB0003393,SRC0002220
GT0004381,SRA0003942,SRB0003394,
GT0004382,SRA0003943,SRB0003395,
GT0004383,SRA0003944,SRB0003396,SRC0002221
GT0004384,SRA0003945,SRB0003397,
GT0004385,SRA0003946,SRB0003398,SRC0002222
GT0004386,SRA0003947,,
GT0004387,SRA0003948,SRB0003399,SRC0002223
GT0004388,SRA0003949,SRB0003400,
GT0004389,SRA0003950,SRB0003401,
GT0004390,SRA0003951,SRB0003402,
GT0004391,SRA0003952,SRB0003403,SRC0002224
GT0004392,SRA0003953,,
GT0004393,SRA0003954,,SRC0002225
GT0004394,SRA0003955,SRB0003404,SRC0002226
GT0004395,SRA0003956,,SRC0002227
GT0004396,SRA0003957,SRB0003405,SRC0002228
GT0004397,SRA0003958,,SRC0002229
GT0004398,SRA0003959,SRB0003406,
GT0004399,SRA0003960,SRB0003407,
GT0004400,SRA0003961,SRB0003408,SRC0002230
GT0004401,SRA0003962,SRB0003409,
GT0004402,SRA0003963,SRB0003410,
GT0004403,SRA0003964,,SRC0002231
GT0004404,SRA0003965,,SRC0002232
GT0004405,SRA0003966,,SRC0002233
GT0004406,SRA0003967,SRB0003411,
GT0004407,SRA0003968,SRB0003412,SRC0002234
GT0004408,SRA0003969,SRB0003413,SRC0002235
GT0004409,,SRB0003414,
GT0004410,SRA0003970,SRB0003415,SRC0002236
GT0004411,SRA0003971,,SRC0002237
GT0004412,SRA0003972,,
GT0004413,SRA0003973,SRB0003416,
GT0004414,SRA0003974,SRB0003417,
GT0004415,SRA0003975,,SRC0002238
GT0004416,SRA0003976,SRB0003418,
GT0004417,SRA0003977,SRB0003419,
GT0004418,SRA0003978,SRB0003420,SRC0002239
GT0004419,SRA0003979,SRB0003421,SRC0002240
GT0004420,SRA0003980,SRB0003422,SRC0002241
GT0004421,SRA0003981,SRB0003423,SRC0002242
GT0004422,SRA0003982,SRB0003424,SRC0002243
GT0004423,,SRB0003425,SRC0002244
GT0004424,SRA0003983,,
GT0004425,SRA0003984,SRB0003426,
