transaction_id,notice_id,capital_call_id,fund_id,feeder_id,investor_id,commitment_id,transaction_type,entity_level,posting_date,effective_date,account_debit,account_credit,amount_usd,currency,description,reference,created_by,approved_by,gl_status,ta_unit_adjustment
TXN-0002605,CCN-00521,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0079,COMM-0037,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,1457343.75,USD,Deploy capital into portfolio company — CC2,WIRE-000521,Fund Admin — State Street,Controller,Posted,No
TXN-0002606,CCN-00522,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0117,COMM-0058,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,8923295.0,USD,Book capital call receivable from Los Angeles Teachers' Pension Fund re CC2,WIRE-000522,Fund Admin — State Street,Controller,Posted,No
TXN-0002607,CCN-00522,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0117,COMM-0058,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,8923295.0,USD,Receive wire from Los Angeles Teachers' Pension Fund re CC2 due 2023-03-25,WIRE-000522,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002608,CCN-00522,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0117,COMM-0058,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,8923295.0,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000522,Fund Admin — State Street,Controller,Posted,No
TXN-0002609,CCN-00522,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0117,COMM-0058,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,8923295.0,USD,Receive feeder remittance CC2 from FUND-ARA-IV-DOM,WIRE-000522,Fund Admin — State Street,Controller,Posted,No
TXN-0002610,CCN-00522,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0117,COMM-0058,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,8923295.0,USD,Deploy capital into portfolio company — CC2,WIRE-000522,Fund Admin — State Street,Controller,Posted,No
TXN-0002611,CCN-00523,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0130,COMM-0062,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,99507581.5,USD,Book capital call receivable from Aetna Asset Management re CC2,WIRE-000523,Fund Admin — State Street,Controller,Posted,No
TXN-0002612,CCN-00523,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0130,COMM-0062,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,99507581.5,USD,Receive wire from Aetna Asset Management re CC2 due 2023-03-25,WIRE-000523,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002613,CCN-00523,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0130,COMM-0062,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,99507581.5,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000523,Fund Admin — State Street,Controller,Posted,No
TXN-0002614,CCN-00523,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0130,COMM-0062,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,99507581.5,USD,Receive feeder remittance CC2 from FUND-ARA-IV-OFF,WIRE-000523,Fund Admin — State Street,Controller,Posted,No
TXN-0002615,CCN-00523,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0130,COMM-0062,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,99507581.5,USD,Deploy capital into portfolio company — CC2,WIRE-000523,Fund Admin — State Street,Controller,Posted,No
TXN-0002616,CCN-00524,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0164,COMM-0075,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,37592682.75,USD,Book capital call receivable from Griffin Investments Ltd re CC2,WIRE-000524,Fund Admin — State Street,Controller,Posted,No
TXN-0002617,CCN-00524,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0164,COMM-0075,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,37592682.75,USD,Receive wire from Griffin Investments Ltd re CC2 due 2023-03-25,WIRE-000524,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002618,CCN-00524,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0164,COMM-0075,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,37592682.75,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000524,Fund Admin — State Street,Controller,Posted,No
TXN-0002619,CCN-00524,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0164,COMM-0075,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,37592682.75,USD,Receive feeder remittance CC2 from FUND-ARA-IV-DOM,WIRE-000524,Fund Admin — State Street,Controller,Posted,No
TXN-0002620,CCN-00524,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0164,COMM-0075,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,37592682.75,USD,Deploy capital into portfolio company — CC2,WIRE-000524,Fund Admin — State Street,Controller,Posted,No
TXN-0002621,CCN-00525,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0170,COMM-0078,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,101349716.0,USD,Book capital call receivable from Columbia University Endowment re CC2,WIRE-000525,Fund Admin — State Street,Controller,Posted,No
TXN-0002622,CCN-00525,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0170,COMM-0078,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,101349716.0,USD,Receive wire from Columbia University Endowment re CC2 due 2023-03-25,WIRE-000525,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002623,CCN-00525,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0170,COMM-0078,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,101349716.0,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000525,Fund Admin — State Street,Controller,Posted,No
TXN-0002624,CCN-00525,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0170,COMM-0078,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,101349716.0,USD,Receive feeder remittance CC2 from FUND-ARA-IV-DOM,WIRE-000525,Fund Admin — State Street,Controller,Posted,No
TXN-0002625,CCN-00525,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0170,COMM-0078,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,101349716.0,USD,Deploy capital into portfolio company — CC2,WIRE-000525,Fund Admin — State Street,Controller,Posted,No
TXN-0002626,CCN-00526,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0193,COMM-0087,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,3414589.0,USD,Book capital call receivable from Johnson Capital Partners re CC2,WIRE-000526,Fund Admin — State Street,Controller,Posted,No
TXN-0002627,CCN-00526,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0193,COMM-0087,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,3414589.0,USD,Receive wire from Johnson Capital Partners re CC2 due 2023-03-25,WIRE-000526,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002628,CCN-00526,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0193,COMM-0087,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,3414589.0,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000526,Fund Admin — State Street,Controller,Posted,No
TXN-0002629,CCN-00526,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0193,COMM-0087,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,3414589.0,USD,Receive feeder remittance CC2 from FUND-ARA-IV-OFF,WIRE-000526,Fund Admin — State Street,Controller,Posted,No
TXN-0002630,CCN-00526,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0193,COMM-0087,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,3414589.0,USD,Deploy capital into portfolio company — CC2,WIRE-000526,Fund Admin — State Street,Controller,Posted,No
TXN-0002631,CCN-00527,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0058,COMM-0098,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,58490822.5,USD,Book capital call receivable from Soros Charitable Foundation re CC2,WIRE-000527,Fund Admin — State Street,Controller,Posted,No
TXN-0002632,CCN-00527,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0058,COMM-0098,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,58490822.5,USD,Receive wire from Soros Charitable Foundation re CC2 due 2023-03-25,WIRE-000527,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002633,CCN-00527,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0058,COMM-0098,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,58490822.5,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000527,Fund Admin — State Street,Controller,Posted,No
TXN-0002634,CCN-00527,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0058,COMM-0098,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,58490822.5,USD,Receive feeder remittance CC2 from FUND-ARA-IV-DOM,WIRE-000527,Fund Admin — State Street,Controller,Posted,No
TXN-0002635,CCN-00527,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0058,COMM-0098,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,58490822.5,USD,Deploy capital into portfolio company — CC2,WIRE-000527,Fund Admin — State Street,Controller,Posted,No
TXN-0002636,CCN-00528,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0002,COMM-0102,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,53589585.5,USD,Book capital call receivable from Princeton College Investment Office re CC2,WIRE-000528,Fund Admin — State Street,Controller,Posted,No
TXN-0002637,CCN-00528,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0002,COMM-0102,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,53589585.5,USD,Receive wire from Princeton College Investment Office re CC2 due 2023-03-25,WIRE-000528,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002638,CCN-00528,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0002,COMM-0102,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,53589585.5,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000528,Fund Admin — State Street,Controller,Posted,No
TXN-0002639,CCN-00528,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0002,COMM-0102,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,53589585.5,USD,Receive feeder remittance CC2 from FUND-ARA-IV-DOM,WIRE-000528,Fund Admin — State Street,Controller,Posted,No
TXN-0002640,CCN-00528,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0002,COMM-0102,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,53589585.5,USD,Deploy capital into portfolio company — CC2,WIRE-000528,Fund Admin — State Street,Controller,Posted,No
TXN-0002641,CCN-00529,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0040,COMM-0103,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,58307495.0,USD,Book capital call receivable from Austin Teachers' Pension Fund (40) re CC2,WIRE-000529,Fund Admin — State Street,Controller,Posted,No
TXN-0002642,CCN-00529,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0040,COMM-0103,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,58307495.0,USD,Receive wire from Austin Teachers' Pension Fund (40) re CC2 due 2023-03-25,WIRE-000529,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002643,CCN-00529,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0040,COMM-0103,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,58307495.0,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000529,Fund Admin — State Street,Controller,Posted,No
TXN-0002644,CCN-00529,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0040,COMM-0103,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,58307495.0,USD,Receive feeder remittance CC2 from FUND-ARA-IV-DOM,WIRE-000529,Fund Admin — State Street,Controller,Posted,No
TXN-0002645,CCN-00529,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0040,COMM-0103,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,58307495.0,USD,Deploy capital into portfolio company — CC2,WIRE-000529,Fund Admin — State Street,Controller,Posted,No
TXN-0002646,CCN-00530,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0170,COMM-0107,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,27858839.5,USD,Book capital call receivable from Columbia University Endowment re CC2,WIRE-000530,Fund Admin — State Street,Controller,Posted,No
TXN-0002647,CCN-00530,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0170,COMM-0107,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,27858839.5,USD,Receive wire from Columbia University Endowment re CC2 due 2023-03-25,WIRE-000530,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002648,CCN-00530,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0170,COMM-0107,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,27858839.5,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000530,Fund Admin — State Street,Controller,Posted,No
TXN-0002649,CCN-00530,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0170,COMM-0107,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,27858839.5,USD,Receive feeder remittance CC2 from FUND-ARA-IV-DOM,WIRE-000530,Fund Admin — State Street,Controller,Posted,No
TXN-0002650,CCN-00530,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0170,COMM-0107,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,27858839.5,USD,Deploy capital into portfolio company — CC2,WIRE-000530,Fund Admin — State Street,Controller,Posted,No
TXN-0002651,CCN-00531,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0174,COMM-0125,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,42072408.75,USD,Book capital call receivable from Mars Charitable Foundation re CC2,WIRE-000531,Fund Admin — State Street,Controller,Posted,No
TXN-0002652,CCN-00531,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0174,COMM-0125,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,42072408.75,USD,Receive wire from Mars Charitable Foundation re CC2 due 2023-03-25,WIRE-000531,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002653,CCN-00531,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0174,COMM-0125,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,42072408.75,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000531,Fund Admin — State Street,Controller,Posted,No
TXN-0002654,CCN-00531,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0174,COMM-0125,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,42072408.75,USD,Receive feeder remittance CC2 from FUND-ARA-IV-DOM,WIRE-000531,Fund Admin — State Street,Controller,Posted,No
TXN-0002655,CCN-00531,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0174,COMM-0125,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,42072408.75,USD,Deploy capital into portfolio company — CC2,WIRE-000531,Fund Admin — State Street,Controller,Posted,No
TXN-0002656,CCN-00532,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0102,COMM-0144,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,50122538.5,USD,Book capital call receivable from Abu Dhabi Future Generations Fund re CC2,WIRE-000532,Fund Admin — State Street,Controller,Posted,No
TXN-0002657,CCN-00532,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0102,COMM-0144,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,50122538.5,USD,Receive wire from Abu Dhabi Future Generations Fund re CC2 due 2023-03-25,WIRE-000532,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002658,CCN-00532,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0102,COMM-0144,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,50122538.5,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000532,Fund Admin — State Street,Controller,Posted,No
TXN-0002659,CCN-00532,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0102,COMM-0144,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,50122538.5,USD,Receive feeder remittance CC2 from FUND-ARA-IV-OFF,WIRE-000532,Fund Admin — State Street,Controller,Posted,No
TXN-0002660,CCN-00532,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0102,COMM-0144,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,50122538.5,USD,Deploy capital into portfolio company — CC2,WIRE-000532,Fund Admin — State Street,Controller,Posted,No
TXN-0002661,CCN-00533,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0133,COMM-0148,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,35888474.5,USD,Book capital call receivable from Ohio Public Employees' Retirement System re CC2,WIRE-000533,Fund Admin — State Street,Controller,Posted,No
TXN-0002662,CCN-00533,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0133,COMM-0148,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,35888474.5,USD,Receive wire from Ohio Public Employees' Retirement System re CC2 due 2023-03-25,WIRE-000533,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002663,CCN-00533,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0133,COMM-0148,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,35888474.5,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000533,Fund Admin — State Street,Controller,Posted,No
TXN-0002664,CCN-00533,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0133,COMM-0148,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,35888474.5,USD,Receive feeder remittance CC2 from FUND-ARA-IV-DOM,WIRE-000533,Fund Admin — State Street,Controller,Posted,No
TXN-0002665,CCN-00533,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-DOM,INV-0133,COMM-0148,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,35888474.5,USD,Deploy capital into portfolio company — CC2,WIRE-000533,Fund Admin — State Street,Controller,Posted,No
TXN-0002666,CCN-00534,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0011,COMM-0149,CapitalCallReceivable,Feeder,2023-03-15,2023-03-15,Capital Call Receivable — LP,Capital Contributions Payable,53150548.75,USD,Book capital call receivable from New Zealand National Wealth Fund re CC2,WIRE-000534,Fund Admin — State Street,Controller,Posted,No
TXN-0002667,CCN-00534,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0011,COMM-0149,CashReceipt,Feeder,2023-03-25,2023-03-25,Cash and Cash Equivalents,Capital Call Receivable — LP,53150548.75,USD,Receive wire from New Zealand National Wealth Fund re CC2 due 2023-03-25,WIRE-000534,Fund Admin — State Street,Controller,Posted,Yes
TXN-0002668,CCN-00534,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0011,COMM-0149,InvestmentInMainFund,Feeder,2023-03-26,2023-03-26,Investment in Main Fund,Cash and Cash Equivalents,53150548.75,USD,Feeder remittance to Main Fund — CC2 proceeds,WIRE-000534,Fund Admin — State Street,Controller,Posted,No
TXN-0002669,CCN-00534,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0011,COMM-0149,CapitalFromFeeder,Main Fund,2023-03-26,2023-03-26,Cash and Cash Equivalents,LP Capital Account — Feeder Contribution,53150548.75,USD,Receive feeder remittance CC2 from FUND-ARA-IV-OFF,WIRE-000534,Fund Admin — State Street,Controller,Posted,No
TXN-0002670,CCN-00534,FUND-ARA-IV-CC2,FUND-ARA-IV,FUND-ARA-IV-OFF,INV-0011,COMM-0149,PortfolioDeployment,Main Fund,2023-03-30,2023-03-30,Portfolio Investment — Cost,Cash and Cash Equivalents,53150548.75,USD,Deploy capital into portfolio company — CC2,WIRE-000534,Fund Admin — State Street,Controller,Posted,No
