golden_member_id,golden_team_id,src_a_member_id,src_b_member_id,src_c_member_id
GM0008833,GT0002190,,SRB_M0005780,
GM0008834,GT0002190,SRA_M0007180,SRB_M0005781,
GM0008835,GT0002190,SRA_M0007181,SRB_M0005782,
GM0008836,GT0002190,SRA_M0007182,SRB_M0005783,
GM0008837,GT0002190,SRA_M0007183,SRB_M0005784,
GM0008838,GT0002191,SRA_M0007184,,
GM0008839,GT0002191,SRA_M0007185,,
GM0008840,GT0002192,,SRB_M0005785,
GM0008841,GT0002192,,SRB_M0005786,
GM0008842,GT0002192,,SRB_M0005787,
GM0008843,GT0002192,,SRB_M0005788,
GM0008844,GT0002193,,SRB_M0005789,
GM0008845,GT0002193,SRA_M0007187,,SRC_M0003506
GM0008846,GT0002193,SRA_M0007188,SRB_M0005790,SRC_M0003507
GM0008847,GT0002194,SRA_M0007189,SRB_M0005791,SRC_M0003508
GM0008848,GT0002194,SRA_M0007190,SRB_M0005792,SRC_M0003509
GM0008849,GT0002194,SRA_M0007191,SRB_M0005793,SRC_M0003510
GM0008850,GT0002195,SRA_M0007192,SRB_M0005794,
GM0008851,GT0002195,SRA_M0007193,SRB_M0005795,
GM0008852,GT0002195,SRA_M0007194,SRB_M0005796,
GM0008853,GT0002195,SRA_M0007195,SRB_M0005797,
GM0008854,GT0002195,SRA_M0007196,SRB_M0005798,
GM0008855,GT0002196,SRA_M0007197,,
GM0008856,GT0002196,,SRB_M0005799,
GM0008857,GT0002196,,SRB_M0005800,
GM0008858,GT0002196,SRA_M0007198,SRB_M0005801,
GM0008859,GT0002196,SRA_M0007199,SRB_M0005802,
GM0008860,GT0002197,SRA_M0007200,SRB_M0005803,SRC_M0003511
GM0008861,GT0002197,SRA_M0007201,SRB_M0005804,SRC_M0003512
GM0008862,GT0002197,SRA_M0007202,SRB_M0005805,SRC_M0003513
GM0008863,GT0002197,,SRB_M0005806,SRC_M0003514
GM0008864,GT0002197,SRA_M0007203,SRB_M0005807,
GM0008865,GT0002198,SRA_M0007204,SRB_M0005808,
GM0008866,GT0002198,,SRB_M0005809,SRC_M0003515
GM0008867,GT0002198,SRA_M0007205,SRB_M0005810,
GM0008868,GT0002198,SRA_M0007206,SRB_M0005811,
GM0008869,GT0002199,SRA_M0007207,SRB_M0005812,SRC_M0003516
GM0008870,GT0002199,SRA_M0007208,SRB_M0005813,SRC_M0003517
GM0008871,GT0002199,SRA_M0007209,SRB_M0005814,SRC_M0003518
GM0008872,GT0002200,SRA_M0007210,SRB_M0005815,SRC_M0003519
GM0008873,GT0002200,SRA_M0007211,SRB_M0005816,SRC_M0003520
GM0008874,GT0002200,SRA_M0007212,SRB_M0005817,SRC_M0003521
GM0008875,GT0002200,,SRB_M0005818,SRC_M0003522
GM0008876,GT0002200,SRA_M0007213,SRB_M0005819,
GM0008877,GT0002201,,SRB_M0005820,
GM0008878,GT0002201,,SRB_M0005821,
GM0008879,GT0002201,,SRB_M0005822,
GM0008880,GT0002202,SRA_M0007214,,
GM0008881,GT0002202,SRA_M0007215,,
GM0008882,GT0002202,SRA_M0007216,,
GM0008883,GT0002202,SRA_M0007217,,
GM0008884,GT0002202,SRA_M0007218,,
GM0008885,GT0002203,SRA_M0007219,SRB_M0005823,SRC_M0003523
GM0008886,GT0002203,SRA_M0007220,,
GM0008887,GT0002203,SRA_M0007221,SRB_M0005824,
GM0008888,GT0002203,SRA_M0007222,SRB_M0005825,SRC_M0003524
GM0008889,GT0002204,,SRB_M0005826,
GM0008890,GT0002204,,SRB_M0005827,
GM0008891,GT0002204,,SRB_M0005828,
GM0008892,GT0002204,,SRB_M0005829,
GM0008893,GT0002205,,,SRC_M0003525
GM0008894,GT0002205,SRA_M0007223,,SRC_M0003526
GM0008895,GT0002206,SRA_M0007224,SRB_M0005830,
GM0008896,GT0002206,SRA_M0007225,,
GM0008897,GT0002206,SRA_M0007226,,
GM0008898,GT0002207,SRA_M0007227,SRB_M0005831,SRC_M0003528
GM0008899,GT0002207,SRA_M0007228,SRB_M0005832,SRC_M0003529
GM0008900,GT0002208,SRA_M0007229,SRB_M0005833,
GM0008901,GT0002208,,,
GM0008902,GT0002208,SRA_M0007230,SRB_M0005834,
GM0008903,GT0002208,SRA_M0007231,SRB_M0005835,
GM0008904,GT0002208,SRA_M0007232,,
GM0008905,GT0002209,SRA_M0007233,,SRC_M0003530
GM0008906,GT0002209,SRA_M0007234,,SRC_M0003531
GM0008907,GT0002209,SRA_M0007235,,SRC_M0003532
GM0008908,GT0002209,,,SRC_M0003533
GM0008909,GT0002210,SRA_M0007236,,
GM0008910,GT0002210,SRA_M0007237,,
GM0008911,GT0002210,SRA_M0007238,,SRC_M0003534
GM0008912,GT0002210,SRA_M0007239,,SRC_M0003535
GM0008913,GT0002210,SRA_M0007240,,SRC_M0003536
GM0008914,GT0002210,,,
GM0008915,GT0002211,,SRB_M0005836,SRC_M0003537
GM0008916,GT0002211,,SRB_M0005837,SRC_M0003538
GM0008917,GT0002211,,SRB_M0005838,SRC_M0003539
GM0008918,GT0002211,,,
GM0008919,GT0002211,,,SRC_M0003540
GM0008920,GT0002211,,SRB_M0005839,SRC_M0003541
GM0008921,GT0002212,SRA_M0007241,,SRC_M0003542
GM0008922,GT0002212,,,SRC_M0003543
GM0008923,GT0002212,SRA_M0007242,,SRC_M0003544
GM0008924,GT0002212,SRA_M0007243,,SRC_M0003545
GM0008925,GT0002213,,,
GM0008926,GT0002213,SRA_M0007244,,
GM0008927,GT0002213,SRA_M0007245,,
GM0008928,GT0002213,SRA_M0007246,,
GM0008929,GT0002213,SRA_M0007247,,
GM0008930,GT0002213,SRA_M0007248,,
GM0008931,GT0002214,SRA_M0007249,,
GM0008932,GT0002214,SRA_M0007250,,
GM0008933,GT0002214,,,
GM0008934,GT0002215,SRA_M0007251,,
GM0008935,GT0002215,SRA_M0007252,,
GM0008936,GT0002215,SRA_M0007253,,
GM0008937,GT0002215,SRA_M0007254,,
GM0008938,GT0002215,SRA_M0007255,,
GM0008939,GT0002215,SRA_M0007256,,
GM0008940,GT0002216,SRA_M0007257,SRB_M0005840,
GM0008941,GT0002216,SRA_M0007258,SRB_M0005841,
GM0008942,GT0002216,SRA_M0007259,SRB_M0005842,
GM0008943,GT0002216,SRA_M0007260,SRB_M0005843,
GM0008944,GT0002216,SRA_M0007261,SRB_M0005844,
GM0008945,GT0002216,SRA_M0007262,SRB_M0005845,
GM0008946,GT0002217,SRA_M0007263,SRB_M0005846,
GM0008947,GT0002217,SRA_M0007264,,
GM0008948,GT0002217,SRA_M0007265,SRB_M0005847,
GM0008949,GT0002217,SRA_M0007266,,
GM0008950,GT0002217,SRA_M0007267,,
GM0008951,GT0002217,,SRB_M0005848,
GM0008952,GT0002218,SRA_M0007268,,
GM0008953,GT0002218,SRA_M0007269,,
GM0008954,GT0002218,SRA_M0007270,,SRC_M0003546
GM0008955,GT0002219,,SRB_M0005849,SRC_M0003548
GM0008956,GT0002219,SRA_M0007271,,SRC_M0003549
GM0008957,GT0002219,SRA_M0007272,SRB_M0005850,SRC_M0003550
GM0008958,GT0002219,SRA_M0007273,SRB_M0005851,
GM0008959,GT0002219,SRA_M0007274,SRB_M0005852,SRC_M0003551
GM0008960,GT0002219,SRA_M0007275,SRB_M0005853,
GM0008961,GT0002220,,,SRC_M0003552
GM0008962,GT0002220,,SRB_M0005854,SRC_M0003553
GM0008963,GT0002221,SRA_M0007276,,
GM0008964,GT0002221,,,
GM0008965,GT0002221,SRA_M0007277,,
GM0008966,GT0002221,SRA_M0007278,,
GM0008967,GT0002221,SRA_M0007279,,
GM0008968,GT0002222,SRA_M0007280,SRB_M0005855,SRC_M0003554
GM0008969,GT0002222,SRA_M0007281,SRB_M0005856,SRC_M0003555
GM0008970,GT0002222,SRA_M0007282,SRB_M0005857,
GM0008971,GT0002222,SRA_M0007283,SRB_M0005858,SRC_M0003556
GM0008972,GT0002222,SRA_M0007284,SRB_M0005859,SRC_M0003557
GM0008973,GT0002222,SRA_M0007285,SRB_M0005860,
GM0008974,GT0002223,SRA_M0007286,,
GM0008975,GT0002223,SRA_M0007287,,SRC_M0003558
GM0008976,GT0002224,SRA_M0007288,SRB_M0005861,
GM0008977,GT0002224,SRA_M0007289,SRB_M0005862,
GM0008978,GT0002224,SRA_M0007290,SRB_M0005863,
GM0008979,GT0002224,SRA_M0007291,SRB_M0005864,
GM0008980,GT0002224,SRA_M0007292,SRB_M0005865,
GM0008981,GT0002225,SRA_M0007293,SRB_M0005866,SRC_M0003559
GM0008982,GT0002225,,SRB_M0005867,
GM0008983,GT0002225,SRA_M0007294,SRB_M0005868,
GM0008984,GT0002225,SRA_M0007295,,
GM0008985,GT0002225,SRA_M0007296,,
GM0008986,GT0002226,SRA_M0007297,SRB_M0005869,SRC_M0003560
GM0008987,GT0002226,SRA_M0007298,,SRC_M0003561
GM0008988,GT0002226,SRA_M0007299,,SRC_M0003562
GM0008989,GT0002226,SRA_M0007300,,SRC_M0003563
GM0008990,GT0002226,SRA_M0007301,SRB_M0005870,SRC_M0003564
GM0008991,GT0002227,,SRB_M0005871,SRC_M0003565
GM0008992,GT0002227,,SRB_M0005872,SRC_M0003566
GM0008993,GT0002228,SRA_M0007302,SRB_M0005873,SRC_M0003567
GM0008994,GT0002228,SRA_M0007303,SRB_M0005874,SRC_M0003568
GM0008995,GT0002228,SRA_M0007304,SRB_M0005875,SRC_M0003569
GM0008996,GT0002228,SRA_M0007305,SRB_M0005876,SRC_M0003570
GM0008997,GT0002228,SRA_M0007306,SRB_M0005877,
GM0008998,GT0002229,SRA_M0007307,SRB_M0005879,SRC_M0003571
GM0008999,GT0002229,,SRB_M0005880,SRC_M0003572
GM0009000,GT0002229,,SRB_M0005881,SRC_M0003573
GM0009001,GT0002229,SRA_M0007308,SRB_M0005882,SRC_M0003574
GM0009002,GT0002230,SRA_M0007309,SRB_M0005883,SRC_M0003575
GM0009003,GT0002230,SRA_M0007310,SRB_M0005884,
GM0009004,GT0002231,SRA_M0007311,,SRC_M0003576
GM0009005,GT0002231,SRA_M0007312,,SRC_M0003577
GM0009006,GT0002231,SRA_M0007313,,SRC_M0003578
GM0009007,GT0002231,SRA_M0007314,,SRC_M0003579
GM0009008,GT0002231,SRA_M0007315,,SRC_M0003580
GM0009009,GT0002231,,,SRC_M0003581
GM0009010,GT0002232,SRA_M0007316,,
GM0009011,GT0002232,SRA_M0007317,SRB_M0005885,
GM0009012,GT0002232,SRA_M0007318,SRB_M0005886,
GM0009013,GT0002232,SRA_M0007319,SRB_M0005887,
GM0009014,GT0002232,SRA_M0007320,SRB_M0005888,
GM0009015,GT0002232,SRA_M0007321,,
GM0009016,GT0002233,SRA_M0007322,,
GM0009017,GT0002233,SRA_M0007323,,
GM0009018,GT0002234,SRA_M0007324,SRB_M0005889,
GM0009019,GT0002234,SRA_M0007325,SRB_M0005890,
GM0009020,GT0002235,SRA_M0007327,SRB_M0005891,
GM0009021,GT0002235,SRA_M0007328,,
GM0009022,GT0002236,SRA_M0007329,,SRC_M0003582
GM0009023,GT0002236,SRA_M0007330,SRB_M0005892,
GM0009024,GT0002236,SRA_M0007331,SRB_M0005893,
GM0009025,GT0002236,SRA_M0007332,SRB_M0005894,SRC_M0003583
GM0009026,GT0002237,SRA_M0007333,SRB_M0005895,SRC_M0003585
GM0009027,GT0002237,SRA_M0007334,SRB_M0005896,SRC_M0003586
GM0009028,GT0002237,SRA_M0007335,SRB_M0005897,SRC_M0003587
GM0009029,GT0002237,SRA_M0007336,SRB_M0005898,SRC_M0003588
GM0009030,GT0002238,SRA_M0007337,,SRC_M0003589
GM0009031,GT0002238,SRA_M0007338,SRB_M0005899,
GM0009032,GT0002239,SRA_M0007339,SRB_M0005900,
GM0009033,GT0002239,,SRB_M0005901,
GM0009034,GT0002239,SRA_M0007340,SRB_M0005902,
GM0009035,GT0002239,,SRB_M0005903,
GM0009036,GT0002239,SRA_M0007341,,
GM0009037,GT0002240,SRA_M0007342,SRB_M0005904,
GM0009038,GT0002240,SRA_M0007343,SRB_M0005905,
GM0009039,GT0002240,SRA_M0007344,SRB_M0005906,SRC_M0003590
GM0009040,GT0002240,SRA_M0007345,,SRC_M0003591
GM0009041,GT0002240,SRA_M0007346,SRB_M0005907,SRC_M0003592
GM0009042,GT0002240,SRA_M0007347,SRB_M0005908,SRC_M0003593
GM0009043,GT0002241,SRA_M0007348,SRB_M0005909,
GM0009044,GT0002241,SRA_M0007349,SRB_M0005910,
GM0009045,GT0002241,SRA_M0007350,SRB_M0005911,
GM0009046,GT0002241,,,
GM0009047,GT0002241,,,
GM0009048,GT0002241,SRA_M0007351,SRB_M0005912,
GM0009049,GT0002242,,,
GM0009050,GT0002242,,,
GM0009051,GT0002242,,,
GM0009052,GT0002242,,,
GM0009053,GT0002242,,,
GM0009054,GT0002242,,,
GM0009055,GT0002243,SRA_M0007352,SRB_M0005913,
GM0009056,GT0002243,SRA_M0007353,SRB_M0005914,SRC_M0003594
GM0009057,GT0002243,SRA_M0007354,SRB_M0005915,SRC_M0003595
GM0009058,GT0002243,SRA_M0007355,SRB_M0005916,SRC_M0003596
GM0009059,GT0002243,SRA_M0007356,SRB_M0005917,SRC_M0003597
GM0009060,GT0002244,,,
GM0009061,GT0002244,,,
GM0009062,GT0002245,,SRB_M0005918,
GM0009063,GT0002245,,SRB_M0005919,
GM0009064,GT0002245,SRA_M0007357,SRB_M0005920,
GM0009065,GT0002245,SRA_M0007358,,
GM0009066,GT0002245,SRA_M0007359,,
GM0009067,GT0002245,SRA_M0007360,SRB_M0005921,
GM0009068,GT0002246,,,
GM0009069,GT0002246,SRA_M0007361,,SRC_M0003598
GM0009070,GT0002247,SRA_M0007362,SRB_M0005922,SRC_M0003599
GM0009071,GT0002247,SRA_M0007363,SRB_M0005923,SRC_M0003600
GM0009072,GT0002247,SRA_M0007364,,SRC_M0003601
GM0009073,GT0002247,SRA_M0007365,SRB_M0005924,SRC_M0003602
GM0009074,GT0002248,SRA_M0007366,SRB_M0005925,
GM0009075,GT0002248,SRA_M0007367,,
GM0009076,GT0002248,SRA_M0007368,SRB_M0005926,
GM0009077,GT0002248,SRA_M0007369,SRB_M0005927,
GM0009078,GT0002248,,SRB_M0005928,
GM0009079,GT0002249,,,
GM0009080,GT0002249,SRA_M0007370,,
GM0009081,GT0002249,SRA_M0007371,,
GM0009082,GT0002250,SRA_M0007372,SRB_M0005929,
GM0009083,GT0002250,SRA_M0007373,SRB_M0005930,
GM0009084,GT0002251,,SRB_M0005931,
GM0009085,GT0002251,,SRB_M0005932,
GM0009086,GT0002251,,SRB_M0005933,
GM0009087,GT0002252,SRA_M0007374,SRB_M0005934,SRC_M0003603
GM0009088,GT0002252,SRA_M0007375,SRB_M0005935,
GM0009089,GT0002252,SRA_M0007376,SRB_M0005936,SRC_M0003604
GM0009090,GT0002252,SRA_M0007377,SRB_M0005937,SRC_M0003605
GM0009091,GT0002252,SRA_M0007378,SRB_M0005938,
GM0009092,GT0002253,SRA_M0007379,,
GM0009093,GT0002253,SRA_M0007380,SRB_M0005939,SRC_M0003606
GM0009094,GT0002253,SRA_M0007381,SRB_M0005940,SRC_M0003607
GM0009095,GT0002253,SRA_M0007382,SRB_M0005941,SRC_M0003608
GM0009096,GT0002253,SRA_M0007383,SRB_M0005942,
GM0009097,GT0002253,SRA_M0007384,SRB_M0005943,
GM0009098,GT0002254,SRA_M0007385,,
GM0009099,GT0002254,SRA_M0007386,,
GM0009100,GT0002254,SRA_M0007387,,
GM0009101,GT0002254,SRA_M0007388,,
GM0009102,GT0002254,,,SRC_M0003609
GM0009103,GT0002254,SRA_M0007389,,SRC_M0003610
GM0009104,GT0002255,,SRB_M0005944,SRC_M0003611
GM0009105,GT0002255,,SRB_M0005945,SRC_M0003612
GM0009106,GT0002255,,SRB_M0005946,SRC_M0003613
GM0009107,GT0002255,,SRB_M0005947,
GM0009108,GT0002255,,SRB_M0005948,
GM0009109,GT0002255,,SRB_M0005949,SRC_M0003614
GM0009110,GT0002256,SRA_M0007390,SRB_M0005950,SRC_M0003615
GM0009111,GT0002256,,,SRC_M0003616
GM0009112,GT0002257,SRA_M0007391,SRB_M0005951,SRC_M0003617
GM0009113,GT0002257,SRA_M0007392,SRB_M0005952,
GM0009114,GT0002257,SRA_M0007393,SRB_M0005953,SRC_M0003618
GM0009115,GT0002258,SRA_M0007394,,SRC_M0003619
GM0009116,GT0002258,SRA_M0007395,,SRC_M0003620
GM0009117,GT0002258,SRA_M0007396,SRB_M0005954,SRC_M0003621
GM0009118,GT0002258,SRA_M0007397,,SRC_M0003622
GM0009119,GT0002259,,SRB_M0005955,
GM0009120,GT0002259,,SRB_M0005956,
GM0009121,GT0002259,,,SRC_M0003623
GM0009122,GT0002260,SRA_M0007398,,SRC_M0003624
GM0009123,GT0002260,SRA_M0007399,,
GM0009124,GT0002260,SRA_M0007400,,SRC_M0003625
GM0009125,GT0002260,SRA_M0007401,,SRC_M0003626
GM0009126,GT0002261,SRA_M0007402,,
GM0009127,GT0002261,SRA_M0007403,,SRC_M0003627
GM0009128,GT0002261,,,SRC_M0003628
GM0009129,GT0002261,SRA_M0007404,,SRC_M0003629
GM0009130,GT0002261,SRA_M0007405,,SRC_M0003630
GM0009131,GT0002261,SRA_M0007406,,SRC_M0003631
GM0009132,GT0002262,SRA_M0007407,,
GM0009133,GT0002262,SRA_M0007408,SRB_M0005957,
GM0009134,GT0002262,SRA_M0007409,SRB_M0005958,
GM0009135,GT0002262,SRA_M0007410,,SRC_M0003632
GM0009136,GT0002262,SRA_M0007411,SRB_M0005959,SRC_M0003633
GM0009137,GT0002262,SRA_M0007412,SRB_M0005960,
GM0009138,GT0002263,SRA_M0007413,SRB_M0005961,SRC_M0003634
GM0009139,GT0002263,SRA_M0007414,,SRC_M0003635
GM0009140,GT0002263,SRA_M0007415,SRB_M0005962,SRC_M0003636
GM0009141,GT0002264,SRA_M0007416,,
GM0009142,GT0002264,,,
GM0009143,GT0002264,SRA_M0007417,SRB_M0005963,
GM0009144,GT0002264,SRA_M0007418,SRB_M0005964,
GM0009145,GT0002264,SRA_M0007419,SRB_M0005965,
GM0009146,GT0002264,SRA_M0007420,,
GM0009147,GT0002265,SRA_M0007421,,
GM0009148,GT0002265,SRA_M0007422,,
GM0009149,GT0002266,,SRB_M0005966,
GM0009150,GT0002266,SRA_M0007423,SRB_M0005967,
GM0009151,GT0002266,SRA_M0007424,,
GM0009152,GT0002266,SRA_M0007425,SRB_M0005968,
GM0009153,GT0002266,SRA_M0007426,SRB_M0005969,
GM0009154,GT0002266,SRA_M0007427,SRB_M0005970,
GM0009155,GT0002267,SRA_M0007428,SRB_M0005971,
GM0009156,GT0002267,SRA_M0007429,,
GM0009157,GT0002267,SRA_M0007430,,
GM0009158,GT0002267,SRA_M0007431,SRB_M0005972,
GM0009159,GT0002267,SRA_M0007432,SRB_M0005973,
GM0009160,GT0002267,SRA_M0007433,,
GM0009161,GT0002268,,SRB_M0005974,SRC_M0003637
GM0009162,GT0002268,SRA_M0007434,SRB_M0005975,SRC_M0003638
GM0009163,GT0002268,SRA_M0007435,SRB_M0005976,SRC_M0003639
GM0009164,GT0002268,SRA_M0007436,SRB_M0005977,
GM0009165,GT0002269,SRA_M0007437,SRB_M0005978,
GM0009166,GT0002269,SRA_M0007438,,
GM0009167,GT0002269,SRA_M0007439,SRB_M0005979,
GM0009168,GT0002270,,SRB_M0005980,
GM0009169,GT0002270,SRA_M0007440,SRB_M0005981,
GM0009170,GT0002270,,SRB_M0005982,
GM0009171,GT0002271,SRA_M0007441,SRB_M0005983,
GM0009172,GT0002271,SRA_M0007442,SRB_M0005984,
GM0009173,GT0002271,SRA_M0007443,SRB_M0005985,
GM0009174,GT0002271,SRA_M0007444,SRB_M0005986,
GM0009175,GT0002271,SRA_M0007445,SRB_M0005987,
GM0009176,GT0002271,SRA_M0007446,SRB_M0005988,
GM0009177,GT0002272,SRA_M0007447,SRB_M0005990,
GM0009178,GT0002272,SRA_M0007448,SRB_M0005991,
GM0009179,GT0002272,SRA_M0007449,SRB_M0005992,
GM0009180,GT0002272,,SRB_M0005993,
GM0009181,GT0002272,SRA_M0007450,SRB_M0005994,
GM0009182,GT0002272,SRA_M0007451,SRB_M0005995,
GM0009183,GT0002273,SRA_M0007452,,SRC_M0003640
GM0009184,GT0002273,SRA_M0007453,SRB_M0005996,SRC_M0003641
GM0009185,GT0002273,SRA_M0007454,SRB_M0005997,SRC_M0003642
GM0009186,GT0002273,SRA_M0007455,SRB_M0005998,
GM0009187,GT0002273,SRA_M0007456,SRB_M0005999,SRC_M0003643
GM0009188,GT0002273,SRA_M0007457,SRB_M0006000,SRC_M0003644
GM0009189,GT0002274,SRA_M0007458,SRB_M0006002,SRC_M0003645
GM0009190,GT0002274,SRA_M0007459,,SRC_M0003646
GM0009191,GT0002274,SRA_M0007460,SRB_M0006003,
GM0009192,GT0002274,SRA_M0007461,SRB_M0006004,
GM0009193,GT0002274,SRA_M0007462,,SRC_M0003647
GM0009194,GT0002275,SRA_M0007463,SRB_M0006005,SRC_M0003648
GM0009195,GT0002275,SRA_M0007464,SRB_M0006006,SRC_M0003649
GM0009196,GT0002275,SRA_M0007465,,
GM0009197,GT0002275,,SRB_M0006007,
GM0009198,GT0002276,SRA_M0007466,,
GM0009199,GT0002276,,,
GM0009200,GT0002277,SRA_M0007467,,
GM0009201,GT0002277,SRA_M0007468,,
GM0009202,GT0002277,SRA_M0007469,,
GM0009203,GT0002278,SRA_M0007470,SRB_M0006008,SRC_M0003650
GM0009204,GT0002278,,SRB_M0006009,
GM0009205,GT0002278,SRA_M0007471,SRB_M0006010,SRC_M0003651
GM0009206,GT0002278,SRA_M0007472,SRB_M0006011,
GM0009207,GT0002279,SRA_M0007473,SRB_M0006012,
GM0009208,GT0002279,,SRB_M0006013,SRC_M0003652
GM0009209,GT0002279,SRA_M0007474,SRB_M0006014,
GM0009210,GT0002279,SRA_M0007475,SRB_M0006015,SRC_M0003653
GM0009211,GT0002279,,SRB_M0006016,SRC_M0003654
GM0009212,GT0002279,SRA_M0007476,SRB_M0006017,
GM0009213,GT0002280,SRA_M0007477,,
GM0009214,GT0002280,SRA_M0007478,,
GM0009215,GT0002280,SRA_M0007479,,SRC_M0003655
GM0009216,GT0002280,SRA_M0007480,,SRC_M0003656
GM0009217,GT0002281,SRA_M0007481,SRB_M0006018,
GM0009218,GT0002281,,SRB_M0006019,
GM0009219,GT0002281,SRA_M0007482,SRB_M0006020,
GM0009220,GT0002282,,SRB_M0006021,SRC_M0003657
GM0009221,GT0002282,,SRB_M0006022,
GM0009222,GT0002282,,SRB_M0006023,SRC_M0003658
GM0009223,GT0002282,,SRB_M0006024,SRC_M0003659
GM0009224,GT0002282,,SRB_M0006025,SRC_M0003660
GM0009225,GT0002282,,SRB_M0006026,SRC_M0003661
GM0009226,GT0002283,SRA_M0007483,SRB_M0006027,
GM0009227,GT0002283,SRA_M0007484,SRB_M0006028,
GM0009228,GT0002283,SRA_M0007485,SRB_M0006029,
GM0009229,GT0002283,SRA_M0007486,SRB_M0006030,
GM0009230,GT0002283,SRA_M0007487,SRB_M0006031,
GM0009231,GT0002284,SRA_M0007488,SRB_M0006032,SRC_M0003662
GM0009232,GT0002284,SRA_M0007489,SRB_M0006033,SRC_M0003663
GM0009233,GT0002284,SRA_M0007490,SRB_M0006034,SRC_M0003664
GM0009234,GT0002284,SRA_M0007491,SRB_M0006035,SRC_M0003665
GM0009235,GT0002284,SRA_M0007492,SRB_M0006036,SRC_M0003666
GM0009236,GT0002284,SRA_M0007493,SRB_M0006037,SRC_M0003667
GM0009237,GT0002285,SRA_M0007494,SRB_M0006038,SRC_M0003668
GM0009238,GT0002285,SRA_M0007495,SRB_M0006039,SRC_M0003669
GM0009239,GT0002285,SRA_M0007496,SRB_M0006040,
GM0009240,GT0002286,SRA_M0007497,,
GM0009241,GT0002286,SRA_M0007498,,
GM0009242,GT0002286,SRA_M0007499,,
GM0009243,GT0002286,,,
GM0009244,GT0002287,SRA_M0007500,SRB_M0006041,
GM0009245,GT0002287,SRA_M0007501,SRB_M0006042,
GM0009246,GT0002287,SRA_M0007502,SRB_M0006043,
GM0009247,GT0002287,SRA_M0007503,SRB_M0006044,
GM0009248,GT0002287,,,
GM0009249,GT0002287,SRA_M0007504,SRB_M0006045,
GM0009250,GT0002288,SRA_M0007506,,
GM0009251,GT0002288,SRA_M0007507,SRB_M0006046,SRC_M0003670
GM0009252,GT0002288,SRA_M0007508,SRB_M0006047,SRC_M0003671
GM0009253,GT0002288,SRA_M0007509,SRB_M0006048,SRC_M0003672
GM0009254,GT0002289,SRA_M0007510,,
GM0009255,GT0002289,SRA_M0007511,,
GM0009256,GT0002289,SRA_M0007512,,
GM0009257,GT0002290,SRA_M0007513,SRB_M0006049,
GM0009258,GT0002290,SRA_M0007514,SRB_M0006050,
GM0009259,GT0002290,SRA_M0007515,SRB_M0006051,
GM0009260,GT0002290,SRA_M0007516,SRB_M0006052,
GM0009261,GT0002290,SRA_M0007517,SRB_M0006053,
GM0009262,GT0002291,SRA_M0007518,SRB_M0006054,SRC_M0003673
GM0009263,GT0002291,SRA_M0007519,SRB_M0006055,SRC_M0003674
GM0009264,GT0002292,SRA_M0007520,SRB_M0006056,
GM0009265,GT0002292,SRA_M0007521,SRB_M0006057,
GM0009266,GT0002292,,SRB_M0006058,
GM0009267,GT0002292,,SRB_M0006059,
GM0009268,GT0002292,SRA_M0007522,SRB_M0006060,
GM0009269,GT0002292,SRA_M0007523,SRB_M0006061,
GM0009270,GT0002293,SRA_M0007524,,SRC_M0003675
GM0009271,GT0002293,SRA_M0007525,,
GM0009272,GT0002293,SRA_M0007526,,SRC_M0003676
GM0009273,GT0002294,SRA_M0007527,SRB_M0006062,SRC_M0003677
GM0009274,GT0002294,SRA_M0007528,,SRC_M0003678
GM0009275,GT0002295,SRA_M0007529,,SRC_M0003679
GM0009276,GT0002295,SRA_M0007530,SRB_M0006063,
GM0009277,GT0002295,SRA_M0007531,SRB_M0006064,SRC_M0003680
GM0009278,GT0002295,SRA_M0007532,SRB_M0006065,SRC_M0003681
GM0009279,GT0002295,SRA_M0007533,SRB_M0006066,SRC_M0003682
GM0009280,GT0002296,SRA_M0007534,SRB_M0006067,
GM0009281,GT0002296,SRA_M0007535,SRB_M0006068,
GM0009282,GT0002296,SRA_M0007536,SRB_M0006069,
GM0009283,GT0002297,SRA_M0007537,SRB_M0006070,
GM0009284,GT0002297,SRA_M0007538,SRB_M0006071,
GM0009285,GT0002297,SRA_M0007539,,
GM0009286,GT0002297,SRA_M0007540,SRB_M0006072,
GM0009287,GT0002297,SRA_M0007541,SRB_M0006073,
GM0009288,GT0002298,SRA_M0007542,SRB_M0006074,SRC_M0003683
GM0009289,GT0002298,SRA_M0007543,SRB_M0006075,
GM0009290,GT0002298,SRA_M0007544,SRB_M0006076,
GM0009291,GT0002298,SRA_M0007545,SRB_M0006077,
GM0009292,GT0002299,SRA_M0007546,SRB_M0006078,SRC_M0003684
GM0009293,GT0002299,SRA_M0007547,SRB_M0006079,SRC_M0003685
GM0009294,GT0002299,SRA_M0007548,SRB_M0006080,
GM0009295,GT0002299,SRA_M0007549,SRB_M0006081,
GM0009296,GT0002299,SRA_M0007550,,SRC_M0003686
GM0009297,GT0002299,SRA_M0007551,SRB_M0006082,SRC_M0003687
GM0009298,GT0002300,SRA_M0007552,SRB_M0006083,SRC_M0003688
GM0009299,GT0002300,SRA_M0007553,SRB_M0006084,SRC_M0003689
GM0009300,GT0002300,,SRB_M0006085,SRC_M0003690
GM0009301,GT0002301,SRA_M0007554,SRB_M0006086,SRC_M0003691
GM0009302,GT0002301,SRA_M0007555,SRB_M0006087,SRC_M0003692
